isolate_id	Isolate ID	Species Sort	Isolate Sort	Realm	Subrealm	Kingdom	Subkingdom	Phylum	Subphylum	Class	Subclass	Order	Suborder	Family	Subfamily	Genus	Subgenus	Species	ICTV_ID	Exemplar or additional isolate	Virus name(s)	Virus name abbreviation(s)	Virus isolate designation	Virus GENBANK accession	Genome coverage	Genome	Host source	Accessions Link	Editor Notes	QC_status	QC_taxon_inher_molecule	QC_taxon_change	QC_taxon_proposal
1010100	VMR1010100	11435	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Hodnevirus		Hodnevirus isoedaphenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411330&ictv_id=ICTV202011330","ICTV202011330")	E	ssRNA phage Zoerhiza.4_10			BK014030	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014030","NCBI Nucleotide")			ssRNA(+)	same	
1010101	VMR1010101	11436	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Hodnevirus		Hodnevirus isoedaphocola	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411333&ictv_id=ICTV202011333","ICTV202011333")	E	ssRNA phage Zoerhiza.2_13			BK013857	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013857","NCBI Nucleotide")			ssRNA(+)	same	
1010103	VMR1010103	11361	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Hodnevirus		Hodnevirus caenivicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411337&ictv_id=ICTV202011337","ICTV202011337")	E	ssRNA phage SRR6960509_17			BK014144	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014144","NCBI Nucleotide")			ssRNA(+)	same	
1010104	VMR1010104	11889	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Mahdsavirus		Mahdsavirus limadaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411339&ictv_id=ICTV202011339","ICTV202011339")	E	ssRNA phage SRR6960799_39			BK013599	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013599","NCBI Nucleotide")			ssRNA(+)	same	
1010105	VMR1010105	11553	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Hodnevirus		Hodnevirus neolimenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411341&ictv_id=ICTV202011341","ICTV202011341")	E	ssRNA phage SRR7976299_18			BK013712	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013712","NCBI Nucleotide")			ssRNA(+)	same	
1010106	VMR1010106	11892	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Metsavirus		Metsavirus lutivivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411343&ictv_id=ICTV202011343","ICTV202011343")	E	ssRNA phage SRR7976325_27			BK014193	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014193","NCBI Nucleotide")			ssRNA(+)	same	
1010107	VMR1010107	11452	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Hodnevirus		Hodnevirus isosolihabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411345&ictv_id=ICTV202011345","ICTV202011345")	E	ssRNA phage Zoerhiza.2_6			BK014024	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014024","NCBI Nucleotide")			ssRNA(+)	same	
1010108	VMR1010108	11895	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Minusuvirus		Minusuvirus solivicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411347&ictv_id=ICTV202011347","ICTV202011347")	E	ssRNA phage Gerhypos.4_7			BK014007	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014007","NCBI Nucleotide")			ssRNA(+)	same	
1010109	VMR1010109	11899	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Mocruvirus		Mocruvirus chthonadaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411351&ictv_id=ICTV202011351","ICTV202011351")	E	ssRNA phage Esthiorhiza.2_34			BK013851	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013851","NCBI Nucleotide")			ssRNA(+)	same	
1010110	VMR1010110	11900	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Mocruvirus		Mocruvirus chthonocola	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411349&ictv_id=ICTV202011349","ICTV202011349")	E	ssRNA phage Gephyllon.4_14			BK013954	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013954","NCBI Nucleotide")			ssRNA(+)	same	
1010111	VMR1010111	11901	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Mocruvirus		Mocruvirus solivivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411350&ictv_id=ICTV202011350","ICTV202011350")	E	ssRNA phage Esthiorhiza.2_33			BK014043	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014043","NCBI Nucleotide")			ssRNA(+)	same	
1010112	VMR1010112	11904	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Molucevirus		Molucevirus chthonohabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411353&ictv_id=ICTV202011353","ICTV202011353")	E	ssRNA phage Gerhypos.1_46			BK013809	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013809","NCBI Nucleotide")			ssRNA(+)	same	
1010113	VMR1010113	11905	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Molucevirus		Molucevirus chthonovicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411354&ictv_id=ICTV202011354","ICTV202011354")	E	ssRNA phage Gerhypos.4_45			BK013516	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013516","NCBI Nucleotide")			ssRNA(+)	same	
1010114	VMR1010114	11906	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Molucevirus		Molucevirus chthonovivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411355&ictv_id=ICTV202011355","ICTV202011355")	E	ssRNA phage Gerhypos.4_47			BK013512	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013512","NCBI Nucleotide")			ssRNA(+)	same	
1010115	VMR1010115	11907	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Molucevirus		Molucevirus geoadaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411356&ictv_id=ICTV202011356","ICTV202011356")	E	ssRNA phage Gerhypos.4_48			BK013484	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013484","NCBI Nucleotide")			ssRNA(+)	same	
1010116	VMR1010116	11916	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Nehumivirus		Nehumivirus tellurihabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411358&ictv_id=ICTV202011358","ICTV202011358")	E	ssRNA phage Gephyllon.1_28			BK013890	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013890","NCBI Nucleotide")			ssRNA(+)	same	
1010117	VMR1010117	11030	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Churkhuvirus		Churkhuvirus limenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411360&ictv_id=ICTV202011360","ICTV202011360")	E	ssRNA phage SRR6253161_3			BK014133	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014133","NCBI Nucleotide")			ssRNA(+)	same	
1010118	VMR1010118	10919	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Austrovirus		Austrovirus limicola	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411361&ictv_id=ICTV202011361","ICTV202011361")	E	ssRNA phage SRR6255733_5			BK014139	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014139","NCBI Nucleotide")			ssRNA(+)	same	
1010120	VMR1010120	11928	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Pahspavirus		Pahspavirus humihabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411365&ictv_id=ICTV202011365","ICTV202011365")	E	ssRNA phage Gerhypos.1_25			BK013970	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013970","NCBI Nucleotide")			ssRNA(+)	same	
1010122	VMR1010122	11090	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Garnievirus		Garnievirus humivivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411369&ictv_id=ICTV202011369","ICTV202011369")	E	ssRNA phage Zoerhiza.4_25			BK013844	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013844","NCBI Nucleotide")			ssRNA(+)	same	
1010126	VMR1010126	11947	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Pirifovirus		Pirifovirus chorovicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411375&ictv_id=ICTV202011375","ICTV202011375")	E	ssRNA phage Gerhypos.1_45			BK014041	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014041","NCBI Nucleotide")			ssRNA(+)	same	
1010127	VMR1010127	11952	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Podtsbuvirus		Podtsbuvirus caenenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411377&ictv_id=ICTV202011377","ICTV202011377")	E	ssRNA phage SRR5467091_14			BK014121	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014121","NCBI Nucleotide")			ssRNA(+)	same	
1010128	VMR1010128	11953	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Pohlodivirus		Pohlodivirus arvihabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411379&ictv_id=ICTV202011379","ICTV202011379")	E	ssRNA phage Gerhypos.4_11			BK013419	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013419","NCBI Nucleotide")			ssRNA(+)	same	
1010129	VMR1010129	11957	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Psiaduvirus		Psiaduvirus pedadaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411381&ictv_id=ICTV202011381","ICTV202011381")	E	ssRNA phage Zoerhiza.2_24			BK013988	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013988","NCBI Nucleotide")			ssRNA(+)	same	
1010130	VMR1010130	10945	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Bicehmovirus		Bicehmovirus caenivivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411384&ictv_id=ICTV202011384","ICTV202011384")	E	ssRNA phage SRR5466369_3			BK014090	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014090","NCBI Nucleotide")			ssRNA(+)	same	
1010131	VMR1010131	10952	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Bicehmovirus		Bicehmovirus limadaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411385&ictv_id=ICTV202011385","ICTV202011385")	E	ssRNA phage SRR6050698_2			BK013668	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013668","NCBI Nucleotide")			ssRNA(+)	same	
1010132	VMR1010132	10953	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Bicehmovirus		Bicehmovirus limenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411386&ictv_id=ICTV202011386","ICTV202011386")	E	ssRNA phage SRR6255513_1			BK014137	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK014137","NCBI Nucleotide")			ssRNA(+)	same	
1010133	VMR1010133	10954	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Bicehmovirus		Bicehmovirus limicola	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411387&ictv_id=ICTV202011387","ICTV202011387")	E	ssRNA phage SRR6960799_38			BK013595	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013595","NCBI Nucleotide")			ssRNA(+)	same	
1010134	VMR1010134	10955	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Bicehmovirus		Bicehmovirus limihabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411388&ictv_id=ICTV202011388","ICTV202011388")	E	ssRNA phage SRR7976310_15			BK013733	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013733","NCBI Nucleotide")			ssRNA(+)	same	
1010135	VMR1010135	10963	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Bicehmovirus		Bicehmovirus pedohabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411383&ictv_id=ICTV202011383","ICTV202011383")	E	ssRNA phage Zoerhiza.2_22			BK013825	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013825","NCBI Nucleotide")			ssRNA(+)	same	
1010136	VMR1010136	10964	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Bicehmovirus		Bicehmovirus pedovicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411389&ictv_id=ICTV202011389","ICTV202011389")	E	ssRNA phage Zoerhiza.3_6			BK013384	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013384","NCBI Nucleotide")			ssRNA(+)	same	
1010137	VMR1010137	11961	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Puduphavirus		Puduphavirus pedovivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411391&ictv_id=ICTV202011391","ICTV202011391")	E	ssRNA phage Gephyllon.1_20			BK013447	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013447","NCBI Nucleotide")			ssRNA(+)	same	
1010138	VMR1010138	12028	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus chthonadaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411399&ictv_id=ICTV202011399","ICTV202011399")	E	ssRNA phage Gephyllon.4_20			BK013540	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013540","NCBI Nucleotide")			ssRNA(+)	same	
1010139	VMR1010139	12029	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus chthonenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411401&ictv_id=ICTV202011401","ICTV202011401")	E	ssRNA phage Gerhypos.2_23			BK013790	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013790","NCBI Nucleotide")			ssRNA(+)	same	
1010140	VMR1010140	12030	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus chthonocola	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411400&ictv_id=ICTV202011400","ICTV202011400")	E	ssRNA phage Gerhypos.1_27			BK013917	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013917","NCBI Nucleotide")			ssRNA(+)	same	
1010141	VMR1010141	12031	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus chthonohabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411402&ictv_id=ICTV202011402","ICTV202011402")	E	ssRNA phage Gerhypos.2_4			BK013466	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013466","NCBI Nucleotide")			ssRNA(+)	same	
1010142	VMR1010142	12032	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus chthonovicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411403&ictv_id=ICTV202011403","ICTV202011403")	E	ssRNA phage Gerhypos.4_12			BK013926	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013926","NCBI Nucleotide")			ssRNA(+)	same	
1010143	VMR1010143	12033	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus chthonovivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411404&ictv_id=ICTV202011404","ICTV202011404")	E	ssRNA phage Gerhypos.4_14			BK013969	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013969","NCBI Nucleotide")			ssRNA(+)	same	
1010144	VMR1010144	12038	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus geoadaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411405&ictv_id=ICTV202011405","ICTV202011405")	E	ssRNA phage Gerhypos.4_57			BK013553	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013553","NCBI Nucleotide")			ssRNA(+)	same	
1010145	VMR1010145	12039	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus geocola	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411406&ictv_id=ICTV202011406","ICTV202011406")	E	ssRNA phage Gerhypos.4_62			BK013546	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013546","NCBI Nucleotide")			ssRNA(+)	same	
1010146	VMR1010146	12040	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus geoenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411407&ictv_id=ICTV202011407","ICTV202011407")	E	ssRNA phage Gerhypos.4_9			BK013477	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013477","NCBI Nucleotide")			ssRNA(+)	same	
1010147	VMR1010147	12041	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus geohabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411408&ictv_id=ICTV202011408","ICTV202011408")	E	ssRNA phage Zoerhiza.1_28			BK013889	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013889","NCBI Nucleotide")			ssRNA(+)	same	
1010148	VMR1010148	12042	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus geovicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411409&ictv_id=ICTV202011409","ICTV202011409")	E	ssRNA phage Zoerhiza.2_5			BK013407	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013407","NCBI Nucleotide")			ssRNA(+)	same	
1010149	VMR1010149	12043	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus geovivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411410&ictv_id=ICTV202011410","ICTV202011410")	E	ssRNA phage Zoerhiza.4_19			BK013561	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013561","NCBI Nucleotide")			ssRNA(+)	same	
1010150	VMR1010150	12053	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus soladaptatum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411394&ictv_id=ICTV202011394","ICTV202011394")	E	ssRNA phage Esthiorhiza.2_12			BK013811	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013811","NCBI Nucleotide")			ssRNA(+)	same	
1010151	VMR1010151	12054	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus solenecus	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411393&ictv_id=ICTV202011393","ICTV202011393")	E	ssRNA phage Esthiorhiza.2_5			BK013947	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013947","NCBI Nucleotide")			ssRNA(+)	same	
1010152	VMR1010152	12055	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus solicola	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411395&ictv_id=ICTV202011395","ICTV202011395")	E	ssRNA phage Esthiorhiza.2_45			BK013989	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013989","NCBI Nucleotide")			ssRNA(+)	same	
1010153	VMR1010153	12056	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus solihabitans	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411396&ictv_id=ICTV202011396","ICTV202011396")	E	ssRNA phage Esthiorhiza.4_14			BK013931	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013931","NCBI Nucleotide")			ssRNA(+)	same	
1010154	VMR1010154	12057	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus solivicinum	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411397&ictv_id=ICTV202011397","ICTV202011397")	E	ssRNA phage Gephyllon.1_25			BK013570	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013570","NCBI Nucleotide")			ssRNA(+)	same	
1010155	VMR1010155	12058	1	Riboviria		Orthornavirae		Lenarviricota		Leviviricetes		Timlovirales		Steitzviridae		Tikiyavirus		Tikiyavirus solivivens	=HYPERLINK("https://ictv.global/taxonomy/taxondetails?taxnode_id=202411398&ictv_id=ICTV202011398","ICTV202011398")	E	ssRNA phage Gephyllon.4_18			BK013786	Coding-complete genome	ssRNA(+)	bacteria	=HYPERLINK("https://www.ncbi.nlm.nih.gov/nuccore/BK013786","NCBI Nucleotide")			ssRNA(+)	same	
